27,3187
1936,4858
2173,2779
2889,4859
136,2675
1011,4359
428,4860
1277,3145
1108,4380
71,3729
1790,1807
81,129
462,1251
1489,4787
483,4863
2837,4312
779,4864
222,4492
982,4367
700,853
1758,2695
2199,2796
3874,4458
2034,2201
81,2172
1813,2686
1277,1699
538,3016
304,306
129,1277
521,944
1574,2608
2050,4869
944,4448
602,2142
1136,4871
786,4872
1110,4873
316,896
676,4592
136,947
2078,4793
369,4877
4144,4878
629,3616
444,4880
2333,4159
667,1319
798,1723
4882,4883
428,1072
2003,2477
886,2307
150,199
935,3248
65,3640
700,927
1968,3922
160,2016
1437,3133
196,3886
29,4211
296,2139
2733,4889
2821,4890
2899,4891
3088,4892
538,2559
456,2425
2504,4893
3057,4894
3344,4895
480,4594
607,4897
836,2455
67,4898
117,1254
83,867
947,2619
1828,2326
86,4900
927,1705
195,1760
4901,4902
1322,4903
688,4904
531,4905
3211,4318
988,4906
688,2518
47,4908
538,1283
25,2538
38,4509
3542,4910
26,525
4912,4913
2288,4914
1610,4723
1547,4558
1610,2757
179,3676
787,1650
1602,3107
832,4511
63,4916
1767,2086
26,3507
1639,2163
378,3257
688,4920
2414,4922
4316,4923
110,4924
41,909
154,1334
145,1821
1308,1539
554,676
29,404
250,846
1006,1304
1704,3283
846,4304
16,903
226,4202
199,4116
2016,3189
29,4928
700,966
1932,2213
67,786
1767,4735
1803,4017
693,2743
1251,3563
125,3754
700,2627
1315,2798
1290,1441
277,2019
473,4800
29,3255
4930,4931
94,194
2517,3084
1299,3870
296,722
618,633
985,1504
55,826
2894,4729
3080,4909
228,1622
3289,4052
202,235
3593,4934
145,4935
466,2903
551,4005
1641,2973
688,2185
1479,1880
1977,4796
933,4938
1380,2759
4401,4939
1110,3325
106,4835
154,882
1009,1040
853,1817
29,4929
276,4801
529,4945
733,4946
355,4947
29,758
700,1475
1480,3002
978,1533
150,2482
1224,2137
1325,1484
177,199
2820,2856
1542,1978
1318,3243
700,1664
26,3162
1401,2610
688,4949
2653,4950
964,1913
315,1246
681,3122
1162,4953
2528,3806
1049,4954
198,2170
604,1499
1469,2279
29,1481
10,937
688,4959
268,1092
18,4036
2038,2674
1168,2116
56,3455
15,3183
623,4962
165,1815
414,2760
222,1087
1113,3958
1143,4965
2081,3593
38,4966
1437,2331
433,3716
1639,2655
38,4967
454,541
1204,4968
1061,1121
944,1280
222,3890
1086,2748
299,647
508,4969
121,164
224,817
29,2360
2965,4480
3578,4971
1234,2451
1338,2519
688,1835
425,976
62,2785
247,579
3184,3277
380,2238
2026,3713
307,3452
24,3022
3429,4725
199,787
889,4089
700,2248
160,3337
44,2249
2254,3037
68,2607
38,4771
129,2671
69,4975
3638,4976
556,2581
508,4484
3367,3690
24,2747
2502,2902
29,911
631,4979
448,738
222,4980
481,2281
64,4983
75,660
199,3712
29,199
3039,4193
486,2245
29,1059
241,4985
199,1969
1943,2851
51,3156
199,1602
161,2419
125,4987
277,506
700,1529
1316,4060
1594,4683
688,1493
478,914
3808,4988
4875,4989
1162,1992
1610,4990
3218,3793
4106,4656
184,492
1231,4066
199,1874
1311,2763
1952,3453
161,184
404,1437
294,4991
222,592
1081,2166
944,2157
29,764
769,3895
1552,4169
92,2433
398,1302
688,3683
786,4993
82,1032
366,4994
92,2066
688,2652
3075,4704
602,754
1174,4017
688,4911
107,933
29,495
248,4997
959,2251
173,1143
50,66
199,2261
430,3060
787,1081
436,1056
1722,1861
1679,2540
1278,2402
3687,4998
995,1320
1610,4721
823,1504
296,3123
2950,3779
480,3956
1736,2417
222,1144
4657,5001
73,4568
296,4821
2069,3165
2557,4185
199,5002
700,1144
786,4718
778,5003
169,1559
269,3222
4252,5004
2791,3859
199,433
1329,2505
2900,4577
38,3300
40,953
1814,4234
541,1342
968,995
57,673
688,2895
622,700
526,3172
398,1100
1143,1438
24,64
394,2721
567,1265
959,1227
64,957
141,422
974,1527
2463,3631
700,800
277,2519
1798,2162
87,1964
2546,5010
30,2817
1864,5011
366,3926
199,2910
389,5012
29,4409
254,5013
38,1683
955,2813
1769,4849
29,1598
296,2289
1711,3847
731,2167
574,1251
277,4996
86,4745
858,2366
272,5015
700,1061
1657,4043
156,394
239,3634
38,3125
407,3520
700,1169
64,380
66,1216
1543,1546
473,2170
366,542
677,2466
161,687
1597,4614
1861,5016
1907,5017
1289,3916
234,373
1546,4790
3047,4415
2202,3600
2714,5018
700,1508
2886,3143
597,5019
295,5020
38,4956
2723,3057
991,5021
731,1756
25,2334
508,1570
34,2087
3343,3698
2591,5022
681,5023
436,4937
38,5024
2103,2170
211,2373
1924,5026
448,700
1087,5027
3173,4774
1504,1894
859,1811
29,1339
79,699
1108,5028
94,4332
1389,4422
963,4587
10,2414
879,5029
957,5030
459,1447
41,4299
3103,4460
537,1573
94,148
366,2202
3312,3642
434,3120
2750,4524
64,5031
26,2494
29,903
48,1842
944,966
198,2453
1630,3079
378,1158
117,2534
38,5032
1874,2168
384,2359
2994,4625
1038,1959
10,1291
968,1134
573,1522
753,1602
728,2728
700,916
2197,5034
771,1609
407,3586
2860,4926
1020,2452
315,2242
551,1830
688,4951
2558,5036
2905,5037
335,438
25,946
480,2922
725,1175
160,5038
2770,4213
53,727
964,2610
931,1032
29,1663
2862,3434
76,2152
665,1515
855,5039
29,5040
793,840
1762,2516
276,394
935,2527
29,3222
154,2755
2288,4078
247,293
29,2811
38,5042
720,1409
3598,5043
29,1018
2079,5045
529,1053
573,988
15,2295
204,783
716,1905
1272,1483
911,1171
76,5048
3403,3975
913,2033
736,2480
3169,3809
959,5052
1290,2361
1892,4684
354,1142
4754,5053
1610,5054
1042,1213
1243,2622
44,582
517,896
380,4673
24,1977
167,868
33,96
1851,2375
766,1869
2989,5056
330,4697
1601,2259
1018,1807
2504,3703
903,1767
8,14
408,3915
41,491
199,2749
59,4952
144,2630
109,1109
51,3976
1503,2157
63,4823
688,4814
220,222
29,5060
1061,1815
798,4383
3168,3836
2681,2736
38,2303
631,1349
1713,2995
1961,2186
448,1450
424,616
1064,1638
3787,5062
38,5063
96,193
688,5064
2430,3173
29,1585
538,3012
199,338
398,2730
3367,5065
1653,1886
147,4837
461,2038
1602,4978
844,1265
989,4294
2147,2832
296,909
362,2214
538,2922
126,933
40,366
1756,5068
2019,2261
15,141
819,3818
394,3852
26,3746
1068,3960
1061,1639
2793,3341
38,86
401,538
1119,1448
930,1020
14,1275
296,995
66,136
27,3737
180,700
1212,5070
1169,3165
3538,4198
1169,5072
200,1401
2600,3946
426,561
1353,2932
1381,1585
29,1122
276,1372
139,1700
122,1589
54,5075
1869,2883
118,3880
656,1806
2520,2669
1860,3846
700,3307
37,379
779,821
1183,1509
15,2369
987,1525
3829,5039
551,2743
3662,4987
1505,4379
117,5078
29,332
261,3365
1265,1728
105,482
38,995
69,3543
29,700
594,1692
5079,5080
119,3370
334,1801
921,1724
3481,4995
468,2865
394,3848
88,222
3698,5083
694,5084
2213,5085
589,2835
1767,1904
863,2740
306,5087
4679,5088
322,2902
90,2293
1157,2276
623,3342
366,2625
199,1664
3981,5089
508,1590
389,5091
68,162
944,3807
5,120
4263,4637
154,5092
681,5093
358,4187
3686,4218
653,1086
945,1856
329,5096
374,5097
243,4396
1060,1249
146,5098
483,3984
2326,2580
1007,5101
2130,2864
143,3488
3928,5102
786,1121
3418,5104
486,1099
117,1481
38,3312
1584,5106
1322,5107
116,4653
41,199
1816,4288
496,3269
43,5108
801,3708
213,706
1408,5109
1192,4886
38,5110
145,2279
859,4580
1197,2052
2384,5111
1025,3324
4075,4316
29,4321
117,1440
2522,3378
366,1010
160,3795
29,3396
2160,2384
840,1060
2084,2787
41,397
1046,5112
199,1098
29,1040
778,3590
99,1751
212,2324
797,5113
199,1958
1593,4682
2170,2825
800,1255
224,1583
29,5114
3218,5115
2356,5116
1602,3015
404,412
386,4209
603,1113
969,1513
2776,2982
41,71
296,4056
1383,2400
38,3900
1431,1678
1593,2351
294,5087
1301,2458
604,2113
120,160
995,2116
1558,3383
276,4108
160,3008
840,2580
747,4446
250,1503
824,2612
1044,4735
584,3967
383,2898
662,2684
93,3369
226,2975
92,1608
334,4601
3363,4263
41,2262
98,4748
208,378
1636,1986
1762,3258
2470,5119
1825,1848
145,1471
29,1803
2295,3792
1336,2760
161,612
1145,2710
366,5123
222,3331
743,1797
490,5124
3608,3675
3184,5125
577,1673
18,2976
629,4206
1037,5126
182,538
15,457
1679,1817
94,604
38,1146
3752,3854
64,1514
160,1843
2449,2707
3589,4025
482,1315
2016,4617
664,2741
688,4874
44,459
702,887
296,989
51,184
1021,2046
1006,3284
2841,2957
145,293
1346,1568
2546,3407
458,1884
581,5129
118,3302
79,1214
9,4915
249,2527
1433,4472
478,3211
810,1009
366,1338
2794,3723
542,565
620,1031
1601,4851
315,4940
1258,3063
1224,4094
247,2219
1610,4067
1265,4083
2057,2690
64,3218
538,2037
1127,2103
700,3498
801,995
2343,3908
688,5134
2299,3640
603,1061
6,4164
1433,1529
222,366
2227,3247
2539,3424
295,5135
1047,2252
814,2530
244,1097
1893,3165
1265,4424
1982,3073
38,3476
1610,4008
29,5131
425,1268
247,2947
2695,5136
972,1009
290,4060
125,5137
366,2935
1404,2582
99,5138
428,3069
480,3969
688,1866
933,3559
296,4382
1003,1801
436,995
2367,2427
1121,1799
171,637
700,5139
38,5140
3836,5141
211,4418
1417,2050
29,874
432,5082
616,2370
1646,3451
1316,5145
659,4132
332,3091
432,5146
29,3525
96,299
1005,3809
1245,5148
433,1202
64,4277
1592,1764
914,2982
699,1662
1401,5149
538,3855
189,381
1854,4813
154,892
4177,5150
241,2016
407,2229
1610,5151
343,1445
347,5021
801,948
859,4941
1585,3052
29,360
432,1006
114,787
1279,1377
706,5153
933,3892
3808,4507
592,2493
63,67
46,5154
110,474
42,789
688,3138
1594,3113
2251,3165
805,2835
94,4370
63,733
1050,4367
38,3025
1517,5071
239,398
24,1151
877,2105
38,3696
1531,2200
4062,4588
1556,2571
519,2031
366,2543
688,2618
1403,4392
125,5158
64,214
401,1884
3021,4566
64,482
1121,3548
229,4532
244,4744
1383,2271
245,5159
341,585
366,2026
296,2878
615,1676
868,1388
15,3064
51,1809
785,4247
29,3821
1526,3368
873,3657
724,3217
1999,2124
688,3060
212,1487
1664,1960
1290,1401
296,1260
2186,5160
382,5161
146,595
18,4593
234,1664
145,565
511,722
148,2158
3922,5163
1536,2207
308,3031
964,4060
2759,3299
18,4523
763,3031
2811,4011
7,2202
222,2535
129,1336
86,2477
2591,3131
121,5079
1683,4442
2536,3039
222,696
911,5165
1259,1853
66,910
268,2437
2021,2061
1718,1734
117,445
538,2452
26,5167
1970,3446
485,2845
1661,1865
82,2907
38,4338
2170,2473
700,1963
559,1793
2878,3792
3009,4632
26,492
2286,5169
141,903
1136,3042
2512,5170
1437,2261
762,876
1301,5171
1895,2384
688,5172
3008,3787
366,5173
1502,2524
4434,5035
2050,4330
1032,3421
4138,5174
464,5066
1708,2891
2780,4854
2834,3082
389,3544
160,786
508,5000
276,1942
24,5176
1121,5177
3009,3419
118,212
1863,2664
779,2725
41,1452
2186,5179
2874,4532
26,29
94,2326
4885,5181
2105,2755
448,801
1108,3423
1955,3808
508,1428
198,1156
1812,2519
212,2170
2150,5147
29,63
733,4344
581,2108
942,3238
38,4270
38,5184
210,1992
18,2628
1459,1640
721,5185
3024,3555
1144,2458
21,2974
303,2382
1663,3674
1811,5186
1586,2361
722,2111
421,2685
46,3704
40,106
2353,2711
693,4375
1312,2099
34,3083
2522,3176
671,901
794,2871
389,1500
433,3846
211,4394
661,1214
29,3499
3583,5191
2026,2112
29,4216
38,4457
1205,1510
5125,5192
2312,2529
222,964
239,242
346,506
29,1890
306,2067
199,943
242,935
206,643
969,1199
380,1546
3356,5193
1276,3659
947,2212
296,1050
883,1861
2975,3639
1594,2989
292,398
1749,4772
2388,5194
1345,3167
79,4389
3777,5195
700,1097
239,2953
901,1871
145,222
309,3395
688,4783
86,5199
312,3409
179,5200
24,673
294,2251
29,663
341,2871
1586,5202
2857,5203
544,5205
2128,5206
2841,5120
1327,5207
855,3998
688,4819
1470,3702
3001,3704
132,2860
38,3846
491,4260
189,4648
29,5197
422,3271
29,41
2143,5208
571,5209
823,1300
1025,2862
1476,4195
483,3517
1343,1430
1095,1728
681,5212
2099,4498
199,3584
2094,4848
2056,4469
1108,2811
242,4179
622,3715
307,2963
15,2452
573,969
1396,2157
251,1788
341,2340
1117,2301
538,1549
964,3489
167,4560
966,2624
41,907
627,1466
250,252
184,2753
366,3447
2477,4026
1531,3111
370,829
2134,3604
81,778
3586,5147
2405,5217
439,3906
295,738
153,3823
3258,4283
64,1445
2432,3955
3243,4249
538,970
1580,2619
18,315
2014,3068
1610,4795
190,887
321,3102
433,5220
688,3964
33,890
1154,4639
454,1845
436,1878
973,1798
3,179
1781,3692
713,1077
4044,5223
1833,3757
1674,3610
922,3084
1121,4104
1285,3237
29,2347
4745,4746
1473,3039
923,4930
780,828
3990,5077
963,1620
602,4168
2789,2793
3704,3814
18,2894
3072,5224
946,3204
366,2882
86,2779
2691,3988
532,1105
2118,2571
296,2019
3690,4154
1751,4491
2116,3027
3356,3474
2222,2306
1558,5226
125,1022
3154,5227
1409,5228
29,836
41,410
26,1358
4545,5229
154,3961
1096,2386
2291,2801
2622,5222
277,1213
15,375
1653,5230
160,5231
415,5232
213,2071
119,5233
24,38
855,3484
681,4039
341,5234
38,5235
194,3366
464,3907
860,1474
29,2019
1186,1679
199,529
125,700
1973,2852
4573,4921
3069,5236
212,394
29,1745
723,3515
231,494
2081,2877
4462,5239
875,4379
29,729
3697,4862
196,2157
366,1637
595,2815
88,3545
468,3511
688,3919
48,49
1110,1879
422,4672
234,2229
834,3785
3054,4407
41,2986
3228,3458
574,754
13,199
2818,4389
1831,2364
1952,5244
282,3638
3847,4354
15,4237
3250,3306
29,5245
850,4198
693,717
71,883
338,505
1050,1839
1767,4476
64,199
933,3886
1610,5246
1620,2786
508,3241
1366,4429
688,4009
2348,3831
199,935
1569,5249
29,513
433,2259
2297,2858
2105,3741
42,1811
4121,4777
38,5187
38,786
5250,5251
995,4687
1383,3426
377,674
119,4413
2790,3890
212,2664
1279,4013
2188,5252
541,5253
142,1655
1190,2205
224,3579
1111,2839
383,5254
2631,3989
245,2812
33,262
161,486
547,5255
491,1799
3481,4044
592,2599
128,4970
29,2351
1114,2836
1077,5256
18,957
720,4542
1680,2336
592,918
15,368
1265,1472
693,5257
511,4233
1920,2147
38,4896
1118,2871
1940,5258
2649,4308
688,3774
18,693
1110,4262
4719,4876
3196,5260
3045,3835
482,4861
688,4323
29,556
264,1913
1594,5261
1251,1846
1554,2010
29,5262
433,3630
542,2822
26,1518
4857,5263
29,320
266,2370
1251,2119
26,312
2080,4253
1084,4049
2667,3195
3132,4300
46,5218
2339,2923
247,2192
125,1101
696,3800
508,5266
1009,3109
1233,1785
1108,4506
963,3311
51,277
92,360
786,1251
1610,3282
1584,5267
1890,5268
84,4398
199,1401
886,1594
670,3705
296,700
164,3149
370,2394
2543,3558
262,1962
589,3075
4569,4887
830,1351
1555,5269
1150,5270
199,948
673,5240
183,2997
2155,5100
883,5271
51,1481
120,2809
2537,2823
1084,3420
69,5272
1121,1598
266,867
478,1123
51,2077
371,508
1666,1667
1590,5274
1517,5099
199,432
551,4194
222,1427
2187,3626
3429,3917
38,2789
688,5275
40,2138
64,2016
41,1249
585,4393
279,370
1945,3659
1811,4149
914,2462
294,1085
86,5190
1924,5049
2543,4276
5278,5279
3161,4112
2259,3541
2361,3473
294,656
2813,3997
551,4899
2005,3224
81,153
1401,4327
467,2543
87,5281
1769,3034
1014,4748
1610,4760
448,1856
2586,2685
1445,1648
196,2872
2,688
38,1780
29,2808
38,544
362,2623
15,5284
3776,4823
156,2308
1279,4782
521,2164
2319,2642
398,2230
1792,2955
424,538
2005,2900
1338,1642
130,136
335,922
769,1241
59,2514
29,4907
189,565
86,2989
284,1858
224,4993
2971,5155
777,4181
366,448
15,4886
29,4320
642,3067
160,1607
173,630
1087,3383
222,1067
378,3400
1610,5286
2596,5287
52,1523
1580,3781
731,1626
221,4221
1548,2991
538,2370
565,3355
475,3517
733,2296
86,3890
38,4649
1752,4181
276,1550
4288,5290
786,4754
2105,5291
1077,2764
2118,2202
476,1474
431,4583
1369,2202
41,5292
2967,5293
1244,5062
86,1823
63,5166
891,985
29,5294
221,1889
1962,3062
1880,4927
1043,3622
129,228
2252,4974
730,4191
700,1043
1140,2310
436,1759
1562,5291
688,4286
222,3390
234,1353
249,3134
305,1683
1610,4986
3329,5086
38,2407
2107,4539
81,671
169,1138
167,2048
18,2382
1226,1402
114,2420
160,1554
688,5296
1968,5297
1531,4231
382,2473
1016,1683
480,903
1610,5299
231,232
1136,4644
1260,1612
378,5301
87,778
2138,4809
177,3808
84,3140
38,5287
319,845
1630,2123
308,4229
189,2356
38,2194
76,1617
3080,3216
2025,3239
273,607
218,2197
299,1890
538,3842
1437,1586
571,5121
1029,4883
1732,2724
199,3392
86,2697
160,3234
160,4804
2058,2759
1236,3784
332,5117
585,787
2429,4043
38,2410
398,585
90,592
534,1554
754,3394
793,5302
4786,5207
3957,5303
210,2511
964,2308
688,3653
25,4727
1585,4117
4899,5304
1722,3353
314,2717
296,3866
3491,3955
24,1127
688,2978
288,4726
29,4200
529,3232
507,4265
382,3952
196,2620
672,850
609,1834
229,1972
449,5308
366,1025
3418,5309
1589,2775
117,4781
296,632
86,4018
809,854
4725,5312
519,899
154,4445
436,498
584,3945
481,919
222,602
3651,4635
631,2968
137,217
1108,5198
29,1036
41,2788
1088,2255
154,1259
1345,4719
688,5313
1666,2308
3237,5122
4263,4660
174,2559
64,3854
2789,5044
2858,4301
76,2758
38,5315
275,941
538,3658
154,579
501,1298
129,865
368,700
727,1420
29,702
29,969
1108,5319
574,762
293,2889
2947,5320
18,3280
681,5321
42,244
1758,4065
2398,3593
1277,2062
296,1771
146,4459
42,66
1438,2048
797,5323
1610,5324
602,1330
247,592
948,1054
654,1551
92,184
2573,2848
24,4272
26,105
296,486
639,4010
1090,2711
936,3124
427,5183
15,1240
538,4594
168,988
348,934
1212,1875
162,4357
755,1111
1517,3381
38,2344
2449,4527
24,3945
2511,4700
219,1521
743,1548
508,2638
1610,5325
17,2715
944,1503
210,2107
64,5316
29,2943
565,5326
1767,1964
1427,3319
700,1280
399,4867
1019,3523
38,5327
688,5328
364,647
4242,5329
277,3447
1340,2224
3510,4811
2056,2951
3986,5273
883,1938
753,5331
24,2428
902,1814
29,1609
2469,3733
41,59
29,5334
366,965
403,3946
700,909
49,1382
3310,4763
131,2312
626,3682
962,1801
1121,2079
15,1697
266,285
1169,3092
1048,4068
1545,2605
19,1353
2332,5094
199,3396
4556,5282
1122,5214
29,5337
1027,1791
2091,2954
86,5338
963,1972
169,374
778,2328
219,4563
704,1135
1609,1946
24,1767
198,338
26,1141
125,944
3752,5341
806,2488
4431,5342
4484,4556
145,2942
437,731
1169,2987
1143,3096
380,3039
154,4569
29,5343
1517,1584
222,700
1015,4970
514,4961
125,1037
1286,2669
3009,5345
1020,3064
1957,5346
356,1487
1851,3264
1556,4405
29,3772
145,296
487,1995
160,2927
1136,4095
1057,2704
329,681
366,1596
1310,1625
1487,1803
276,2032
86,449
688,4702
366,1586
884,1169
942,5348
173,382
1930,4955
29,3497
1941,2856
968,2036
1011,1725
1502,3036
538,1300
681,4388
159,700
585,1815
333,1438
2501,2973
4086,5349
2890,3185
746,3255
64,2202
1909,5350
2108,2917
839,3669
1258,4875
1121,1281
277,603
688,1643
4263,4972
213,506
42,3687
338,4546
296,5211
3396,4470
781,2520
3607,4179
814,2072
29,3285
4031,4789
433,1068
284,5351
363,1462
29,5352
529,3808
144,4265
313,1169
2440,5279
4593,5090
609,740
92,217
414,538
41,3668
574,2578
429,2143
1610,5353
91,145
2464,3955
125,5354
143,767
38,4562
700,1784
3745,5355
1517,5356
1541,4062
2687,3305
219,782
1558,5357
688,5358
17,4249
3161,3585
1876,4412
471,600
156,788
38,5242
33,51
38,5361
296,5264
404,1817
222,1897
38,5362
29,3626
29,1367
562,2660
529,1364
856,1505
2076,4044
38,4657
199,5363
38,288
1482,1964
982,1185
198,2392
1891,5364
681,5365
4472,5366
199,1630
1175,2116
4509,5368
886,1410
2733,4857
2295,2912
1006,1674
3842,4196
1108,4820
1389,5009
770,3211
244,296
199,448
142,1454
38,5369
838,1167
47,2089
38,3730
1749,3247
277,1749
85,3177
295,4111
1139,4482
108,212
117,1000
41,700
1402,5370
25,2817
248,1603
29,2374
326,2312
1113,1486
81,2216
521,5372
2083,5373
117,1051
117,566
1012,2131
3343,4334
93,2783
26,588
1761,3850
162,3615
3628,4333
1121,3822
199,5374
1009,1363
2059,3691
59,4610
124,1139
366,1121
350,435
129,3186
29,4350
26,2358
29,5376
59,839
29,2122
3400,4508
2432,5288
1681,3131
136,2825
2658,4956
870,1856
347,1181
299,2446
647,2591
1331,1817
531,2068
2340,2441
1884,3012
222,4348
1564,1974
1489,5379
154,746
2555,4360
33,465
296,1225
29,5375
3718,5380
1217,1767
26,1277
106,450
199,277
1481,5381
3403,3959
29,1104
366,449
1331,3717
1495,3340
651,1002
880,1610
2446,3988
425,3000
1591,5283
3636,5382
1472,2588
2930,3644
1387,4813
693,839
199,2797
1645,2054
369,4035
15,125
1988,2681
165,199
914,3195
199,1251
330,688
1294,1392
773,1886
813,1987
688,4453
1640,1793
252,4609
38,4879
143,163
2241,3203
2124,4730
2602,3457
154,4203
24,1772
300,5383
656,5073
432,655
64,1531
146,4596
407,551
3364,5385
18,1008
2529,2662
434,547
700,1307
694,2323
342,700
117,5386
688,2438
136,4612
296,1800
184,420
1096,2140
688,1058
542,1971
1806,5204
10,4248
2805,3565
585,1079
1801,2196
38,5388
41,5389
366,3594
582,3146
688,1188
366,451
4437,4474
119,2004
183,776
449,1251
448,1827
1610,4441
459,2512
3477,3931
12,1685
2303,2989
81,1222
422,4307
112,2688
573,574
1240,2557
2274,2923
344,561
1554,4933
1590,2109
38,644
2388,5390
602,4309
79,700
41,720
679,4369
1162,3526
947,1251
96,3008
160,982
1586,4665
681,5391
15,29
38,5105
18,86
473,882
3718,5392
526,5393
357,926
1104,4094
29,735
255,2824
2326,2636
125,1567
199,2202
69,446
1204,5394
1746,5133
448,1111
765,2457
639,2377
29,3595
2270,2721
196,767
224,3877
224,1692
2217,4796
18,2802
1065,1750
374,5395
335,5241
480,5344
1554,4973
698,2742
13,2103
2917,4547
1517,5398
866,3404
139,3666
3261,3307
29,503
26,347
1394,3687
2130,4228
38,5128
449,1843
1281,1822
359,4119
807,1556
6,3044
398,882
1116,5399
800,5400
866,3813
2807,3526
745,766
239,700
722,1206
187,990
145,5067
18,4405
1055,1281
383,1716
299,1275
700,5401
688,5216
3591,3909
18,508
38,1952
742,4870
54,147
26,1438
623,5402
309,3494
38,2384
769,1307
308,1241
2743,5356
38,5010
29,81
1169,2891
366,4024
125,2420
199,965
1169,1913
1749,1810
86,288
1100,1434
1683,2138
688,2898
1984,3662
246,276
1156,2791
29,968
86,1233
787,2609
370,797
226,916
29,4925
51,5403
117,5404
29,3713
1596,2313
1811,2971
700,1469
413,2581
1220,3736
1610,2335
3057,5405
29,1901
1657,2073
629,897
616,970
4735,5377
29,3371
508,4496
29,2901
161,1751
29,38
338,1907
4355,5406
2014,2210
2797,5407
38,5215
1692,4750
59,294
24,3971
13,1474
539,2649
2005,3077
594,1702
1084,5408
432,4888
1462,4201
299,3866
2286,2438
143,1875
3097,4923
3334,3543
81,4964
299,1619
29,3202
1224,4981
539,4431
1536,2448
24,433
2215,2606
733,815
24,4207
29,4628
38,5025
62,1356
29,3331
2309,2388
437,5413
519,3697
1404,2240
1007,1560
1970,3246
296,2033
2450,5415
120,3749
265,5259
1401,5416
27,1656
445,3547
24,1952
1279,3936
447,1251
3011,5041
2261,4232
1319,4474
296,397
64,4168
1559,2774
487,4426
1610,5417
160,5418
3694,3770
2923,3602
29,753
70,1170
29,3750
15,3365
694,2180
29,3170
688,5130
222,1338
165,1851
165,1477
1398,5420
433,2105
760,1117
959,1590
2272,3542
600,5423
276,585
1610,3942
144,2819
296,1170
736,4798
1798,2037
2119,2425
4422,4791
1356,5424
41,1153
696,1306
1127,4040
48,64
149,212
90,3908
268,1511
3140,4242
631,977
38,4417
86,323
312,480
585,1144
521,2220
38,3577
120,5426
869,1925
83,170
1169,4210
2967,3768
618,1240
2970,4695
1169,5427
260,2608
3653,5083
2175,4143
853,1474
1688,2758
597,2308
699,1085
2617,4435
51,4150
1780,3698
136,5428
914,1637
1113,5314
688,5430
1784,5081
1859,3021
1611,1683
450,3560
853,1553
730,5431
154,753
4304,5317
1187,4017
41,5432
296,3711
296,5340
145,2125
508,5204
178,4739
1006,2412
1174,2079
55,1338
58,5061
4692,5434
15,1141
688,3762
3648,3719
947,5435
1751,2278
331,4191
1609,3439
4182,4901
18,592
75,1769
81,1657
440,1443
222,1554
434,4343
41,4586
258,302
1584,5436
129,2050
883,951
933,3929
15,5156
426,2201
1767,4747
433,2016
1602,1974
786,4249
17,648
276,1487
38,1566
41,526
222,5437
2616,3810
1455,1744
640,4097
1383,1997
696,1612
432,1892
3184,5438
27,826
3642,3742
160,5397
693,5439
1815,3152
145,4552
222,3006
700,892
41,2181
1016,4540
29,1794
55,801
114,2306
800,3303
179,296
276,5206
3382,3921
474,2481
177,1467
2415,3853
335,1703
13,283
448,2021
1051,1361
6,1692
29,1165
56,449
1324,2827
1366,1488
1,5440
2965,3343
583,827
436,1690
681,5441
1967,2877
3290,3760
29,508
26,3116
2531,3535
461,2228
129,3849
688,4515
1885,2742
63,300
145,5442
795,1444
29,3862
2803,4633
222,1331
1061,2511
2099,4675
1803,5248
2578,5443
538,5360
1249,2797
408,1470
29,4411
92,222
4269,5378
1100,3945
1919,3314
8,404
1799,2779
1866,3534
984,1013
513,4082
42,4340
2415,2810
611,2121
338,2126
36,3947
160,882
673,1401
881,1128
1372,5444
29,2794
195,1766
882,1169
1150,2846
29,3235
602,776
1213,1698
4395,5445
688,5446
4458,5409
5085,5447
199,853
103,5322
22,5196
15,3681
199,2684
1071,1525
1116,5229
3162,5118
11,1764
943,944
1937,2651
62,4406
1364,2480
540,711
2453,4682
1610,4355
29,1103
541,1050
3406,5448
731,5449
41,5298
38,2322
4425,5450
296,2282
189,2552
1723,2838
64,5451
840,4416
122,125
639,1785
567,1639
184,712
29,937
1536,2132
363,808
315,3377
2470,3552
366,944
117,1503
145,3660
2095,3039
2066,3101
915,1799
1455,2270
738,2442
543,3780
1643,4834
81,779
1593,1605
673,954
4165,5411
696,700
1212,5074
688,5453
333,2903
55,3537
18,3317
3127,4454
1362,4078
821,5306
64,748
87,3916
98,4297
1596,4214
464,5454
696,2878
205,1881
595,2300
422,2000
433,944
935,1150
15,1908
51,890
179,940
29,3812
4140,4167
688,5455
776,2147
41,168
2561,2653
922,5456
505,1856
681,5457
199,2624
4031,5458
296,4557
1214,1880
154,1668
1052,1383
1051,1654
1702,4728
1602,5459
217,222
332,586
449,2930
521,523
4222,4410
165,1448
553,1057
6,3066
118,929
1345,5460
2268,4562
366,478
38,3442
24,5033
2601,3114
3004,5225
38,2118
16,507
2975,5462
665,5463
986,3155
340,839
1652,2420
1319,4120
292,296
222,4473
3581,3997
150,840
508,5276
29,5464
2556,3310
2672,3655
81,5421
1843,2032
38,1738
94,2915
1610,5180
38,4919
4310,5414
29,5332
155,625
863,2439
260,3937
1010,4367
240,3665
15,424
2424,2929
38,5041
688,5466
41,3617
456,1230
508,3843
731,3160
206,5467
296,2259
4243,4696
198,366
1434,4805
4987,5410
607,2203
1171,5265
199,615
592,4278
767,3705
2196,3643
1925,3335
1365,2466
222,2842
252,1218
56,1664
3923,4024
